Time (yr since J2000),Julian Date,Calendar Date,a (AU),e,i (deg),Omega (deg),omega (deg),M (deg)
337810.9993155373,125837012.49999999,339817-12-08,0.9473791789202574,0.1884351108756542,5.207342612769359,-124.60110316676177,159.86128221590457,95.36122070050523
337910.9993155373,125873537.49999999,339917-12-09,0.9471259103123687,0.19840770473315275,5.237395234094148,-126.9775762852066,160.26504621143184,271.9872988320531
338010.9993155373,125910062.49999999,340017-12-09,0.935685553208014,0.1858877046926469,5.266045179896049,-129.25667111756468,162.33212924985366,76.23889342292824
338110.9993155373,125946587.49999999,340117-12-10,0.9390426833112303,0.20173168296411725,5.313265019021701,-131.58643622560885,165.42036010622613,268.4852665723091
338210.9993155373,125983112.49999999,340217-12-11,0.9251043587321833,0.18740836400897615,5.3352272786333925,-133.67238024301352,164.32074893876526,79.36749249081775
338310.9993155373,126019637.49999999,340317-12-12,0.9354867320549646,0.19951941582747246,5.325280092735346,-136.0167327368749,168.84905416121688,221.06174873174234
338410.9993155373,126056162.49999999,340417-12-12,0.9254768904769841,0.18361964146973714,5.337962546125552,-138.16061005168677,171.3608210592436,15.440086024892588
338510.9993155373,126092687.49999999,340517-12-13,0.9330025543799063,0.19828524564108763,5.344279106985049,-140.2155278090364,171.97668107191024,164.6511587951669
338610.9993155373,126129212.49999999,340617-12-14,0.9374413589380513,0.2007768446091412,5.419570741568437,-142.36681027746363,177.50739275910414,303.7903249100019
338710.9993155373,126165737.49999999,340717-12-15,0.9357127819106476,0.1849878483503522,5.463121327462411,-144.5083034474888,176.54306394959204,71.49198278972926
338810.9993155373,126202262.49999999,340817-12-15,0.9447940324322754,0.1933123792834371,5.485761381361124,-146.63038224425662,178.49159562531779,199.22342669843286
338910.9993155373,126238787.49999999,340917-12-16,0.9479940169872344,0.19372394989955385,5.524932267323817,-148.71571013427354,181.00026547712054,300.99016569032614
339010.9993155373,126275312.49999999,341017-12-17,0.9540447166218105,0.19863293966849618,5.573207778277011,-150.521247531587,183.8343126428253,22.2310068280253
339110.9993155373,126311837.49999999,341117-12-18,0.9398832814186702,0.19914635264633995,5.643633001993162,-152.9428278623813,186.17822878213,96.29649459945908
339210.9993155373,126348362.49999999,341217-12-18,0.9343579255953492,0.19788022822711157,5.701205467443327,-154.95316298951565,188.12806512439101,178.5640179238823
339310.9993155373,126384887.49999999,341317-12-19,0.946256625709288,0.19197964163694328,5.747177475268963,-157.32184202957322,191.03483291536287,238.9215384745996
339410.9993155373,126421412.49999999,341417-12-20,0.9385589312783678,0.1925363522842438,5.791356396500018,-159.1927185036366,194.40103156613486,264.3963843893251
339510.9993155373,126457937.49999999,341517-12-21,0.9541045473152718,0.19695100267038013,5.8576296133006105,-161.62965589506612,196.99142437133216,107.52031819665467
339610.9993155373,126494462.49999999,341617-12-21,0.9521526844808452,0.1980978697477186,5.9133031513281615,-163.2754973926764,199.19571495653705,341.09057656920976
339710.9993155373,126530987.49999999,341717-12-22,0.9447880888531435,0.1975568453333617,6.012889127366491,-165.05887050814138,202.71294076190225,277.4085073645427
339810.9993155373,126567512.49999999,341817-12-23,0.9332526385710198,0.18688344035671345,6.085264388953207,-166.64564852844438,201.4671880740716,64.34863014119688
339910.9993155373,126604037.49999999,341917-12-24,0.9496446682894235,0.18775895167162307,6.120362749495376,-169.101839744935,206.1055576475083,121.43258304894532
340010.9993155373,126640562.49999999,342017-12-24,0.9561127073728599,0.19448025024325458,6.169298650665378,-170.80880011124685,207.26203411575221,265.2683471457166
340110.9993155373,126677087.49999999,342117-12-25,0.9505881677079586,0.19356054511057874,6.255578778022779,-172.97057775952186,210.2831693390372,111.55843390766564
340210.9993155373,126713612.49999999,342217-12-26,0.9422024684355397,0.19470694694261162,6.3195371357756915,-174.37396135916438,210.14140751531002,38.92162095954558
340310.9993155373,126750137.49999999,342317-12-27,0.965185409183337,0.19296790689806576,6.325006101998739,-176.06690032737185,212.35272434954095,308.31489121860596
